filename,structure,set,new_x,new_y
field1632.jpg,NUCLEUS,train,421,532
field1632.jpg,KINETOPLAST,train,361,558
field1632.jpg,KINETOPLAST,train,206,612
field1632.jpg,NUCLEUS,train,222,619
field1632.jpg,KINETOPLAST,train,102,606
field1632.jpg,KINETOPLAST,train,317,365
field1632.jpg,NUCLEUS,train,327,369
field1632.jpg,NUCLEUS,train,554,658
field1632.jpg,NUCLEUS,train,97,623
field1633.jpg,KINETOPLAST,train,393,746
field1633.jpg,KINETOPLAST,train,490,730
field1633.jpg,NUCLEUS,train,508,725
field1633.jpg,NUCLEUS,train,473,630
field1633.jpg,KINETOPLAST,train,482,630
field1633.jpg,KINETOPLAST,train,395,534
field1633.jpg,NUCLEUS,train,396,552
field1633.jpg,KINETOPLAST,train,335,528
field1633.jpg,KINETOPLAST,train,187,456
field1633.jpg,NUCLEUS,train,193,473
field1633.jpg,KINETOPLAST,train,118,379
field1633.jpg,KINETOPLAST,train,440,360
field1633.jpg,NUCLEUS,train,444,370
field1633.jpg,NUCLEUS,train,400,735
field1633.jpg,NUCLEUS,train,102,387
field1634.jpg,KINETOPLAST,train,225,684
field1634.jpg,KINETOPLAST,train,305,742
field1634.jpg,NUCLEUS,train,321,751
field1634.jpg,NUCLEUS,train,363,659
field1634.jpg,KINETOPLAST,train,370,665
field1634.jpg,KINETOPLAST,train,376,536
field1634.jpg,NUCLEUS,train,364,549
field1634.jpg,KINETOPLAST,train,338,489
field1634.jpg,KINETOPLAST,train,283,334
field1634.jpg,NUCLEUS,train,276,350
field1634.jpg,KINETOPLAST,train,289,230
field1634.jpg,KINETOPLAST,train,531,445
field1634.jpg,NUCLEUS,train,527,455
field1634.jpg,NUCLEUS,train,238,682
field1634.jpg,NUCLEUS,train,272,225
field1635.jpg,KINETOPLAST,train,149,521
field1635.jpg,KINETOPLAST,train,165,618
field1635.jpg,NUCLEUS,train,170,636
field1635.jpg,NUCLEUS,train,265,601
field1635.jpg,KINETOPLAST,train,265,610
field1635.jpg,KINETOPLAST,train,361,523
field1635.jpg,NUCLEUS,train,343,524
field1635.jpg,KINETOPLAST,train,367,463
field1635.jpg,KINETOPLAST,train,439,315
field1635.jpg,NUCLEUS,train,422,321
field1635.jpg,KINETOPLAST,train,516,246
field1635.jpg,KINETOPLAST,train,535,568
field1635.jpg,NUCLEUS,train,525,572
field1635.jpg,NUCLEUS,train,160,528
field1635.jpg,NUCLEUS,train,508,230
field1636.jpg,KINETOPLAST,train,444,233
field1636.jpg,KINETOPLAST,train,605,707
field1636.jpg,KINETOPLAST,train,215,555
field1636.jpg,NUCLEUS,train,198,562
field1636.jpg,NUCLEUS,train,123,656
field1636.jpg,KINETOPLAST,train,106,642
field1636.jpg,NUCLEUS,train,453,247
field1637.jpg,KINETOPLAST,train,624,358
field1637.jpg,KINETOPLAST,train,402,807
field1637.jpg,KINETOPLAST,train,234,424
field1637.jpg,NUCLEUS,train,217,416
field1637.jpg,NUCLEUS,train,98,430
field1637.jpg,KINETOPLAST,train,96,408
field1637.jpg,NUCLEUS,train,620,374
field1638.jpg,KINETOPLAST,train,662,572
field1638.jpg,KINETOPLAST,train,188,733
field1638.jpg,KINETOPLAST,train,340,343
field1638.jpg,NUCLEUS,train,333,326
field1638.jpg,NUCLEUS,train,239,251
field1638.jpg,KINETOPLAST,train,253,234
field1638.jpg,NUCLEUS,train,648,581
field1639.jpg,KINETOPLAST,train,538,752
field1639.jpg,KINETOPLAST,train,89,530
field1639.jpg,KINETOPLAST,train,472,362
field1639.jpg,NUCLEUS,train,480,345
field1639.jpg,NUCLEUS,train,465,226
field1639.jpg,KINETOPLAST,train,487,224
field1639.jpg,NUCLEUS,train,522,748
field1640.jpg,KINETOPLAST,train,323,790
field1640.jpg,KINETOPLAST,train,162,316
field1640.jpg,KINETOPLAST,train,552,468
field1640.jpg,NUCLEUS,train,569,461
field1640.jpg,NUCLEUS,train,644,367
field1640.jpg,KINETOPLAST,train,661,381
field1640.jpg,NUCLEUS,train,314,776
field1641.jpg,KINETOPLAST,train,144,666
field1641.jpg,KINETOPLAST,train,365,217
field1641.jpg,KINETOPLAST,train,534,600
field1641.jpg,NUCLEUS,train,551,608
field1641.jpg,NUCLEUS,train,670,594
field1641.jpg,KINETOPLAST,train,672,616
field1641.jpg,NUCLEUS,train,148,650
field1642.jpg,KINETOPLAST,train,105,451
field1642.jpg,KINETOPLAST,train,579,290
field1642.jpg,KINETOPLAST,train,427,680
field1642.jpg,NUCLEUS,train,434,697
field1642.jpg,NUCLEUS,train,528,772
field1642.jpg,KINETOPLAST,train,514,789
field1642.jpg,NUCLEUS,train,119,442
field1643.jpg,KINETOPLAST,train,359,271
field1643.jpg,NUCLEUS,train,362,280
field1643.jpg,NUCLEUS,train,432,513
field1643.jpg,KINETOPLAST,train,422,517
field1643.jpg,KINETOPLAST,train,476,600
field1643.jpg,NUCLEUS,train,467,649
field1643.jpg,KINETOPLAST,train,460,635
field1643.jpg,KINETOPLAST,train,148,504
field1643.jpg,KINETOPLAST,train,177,603
field1643.jpg,NUCLEUS,train,187,605
field1643.jpg,NUCLEUS,train,598,533
field1643.jpg,KINETOPLAST,train,593,524
field1644.jpg,KINETOPLAST,train,537,325
field1644.jpg,NUCLEUS,train,533,333
field1644.jpg,NUCLEUS,train,417,547
field1644.jpg,KINETOPLAST,train,407,543
field1644.jpg,KINETOPLAST,train,387,640
field1644.jpg,NUCLEUS,train,346,668
field1644.jpg,KINETOPLAST,train,351,653
field1644.jpg,KINETOPLAST,train,223,340
field1644.jpg,KINETOPLAST,train,173,431
field1644.jpg,NUCLEUS,train,179,439
field1644.jpg,NUCLEUS,train,520,679
field1644.jpg,KINETOPLAST,train,523,669
field1645.jpg,KINETOPLAST,train,624,487
field1645.jpg,NUCLEUS,train,615,490
field1645.jpg,NUCLEUS,train,382,560
field1645.jpg,KINETOPLAST,train,378,550
field1645.jpg,KINETOPLAST,train,295,604
field1645.jpg,NUCLEUS,train,246,595
field1645.jpg,KINETOPLAST,train,260,588
field1645.jpg,KINETOPLAST,train,391,276
field1645.jpg,KINETOPLAST,train,292,305
field1645.jpg,NUCLEUS,train,290,315
field1645.jpg,NUCLEUS,train,362,726
field1645.jpg,KINETOPLAST,train,371,721
field1646.jpg,KINETOPLAST,train,571,665
field1646.jpg,NUCLEUS,train,563,661
field1646.jpg,NUCLEUS,train,349,545
field1646.jpg,KINETOPLAST,train,353,535
field1646.jpg,KINETOPLAST,train,256,515
field1646.jpg,NUCLEUS,train,228,474
field1646.jpg,KINETOPLAST,train,243,479
field1646.jpg,KINETOPLAST,train,556,351
field1646.jpg,KINETOPLAST,train,465,301
field1646.jpg,NUCLEUS,train,457,307
field1646.jpg,NUCLEUS,train,217,648
field1646.jpg,KINETOPLAST,train,227,651
field1647.jpg,KINETOPLAST,train,408,752
field1647.jpg,NUCLEUS,train,405,743
field1647.jpg,NUCLEUS,train,335,510
field1647.jpg,KINETOPLAST,train,345,506
field1647.jpg,KINETOPLAST,train,291,423
field1647.jpg,NUCLEUS,train,300,374
field1647.jpg,KINETOPLAST,train,307,388
field1647.jpg,KINETOPLAST,train,619,519
field1647.jpg,KINETOPLAST,train,590,420
field1647.jpg,NUCLEUS,train,580,418
field1647.jpg,NUCLEUS,train,169,490
field1647.jpg,KINETOPLAST,train,174,499
field1648.jpg,KINETOPLAST,train,231,699
field1648.jpg,NUCLEUS,train,235,691
field1648.jpg,NUCLEUS,train,351,477
field1648.jpg,KINETOPLAST,train,361,481
field1648.jpg,KINETOPLAST,train,381,384
field1648.jpg,NUCLEUS,train,421,356
field1648.jpg,KINETOPLAST,train,417,371
field1648.jpg,KINETOPLAST,train,545,684
field1648.jpg,KINETOPLAST,train,595,593
field1648.jpg,NUCLEUS,train,589,585
field1648.jpg,NUCLEUS,train,247,345
field1648.jpg,KINETOPLAST,train,244,355
field1649.jpg,KINETOPLAST,train,143,536
field1649.jpg,NUCLEUS,train,152,533
field1649.jpg,NUCLEUS,train,385,463
field1649.jpg,KINETOPLAST,train,389,473
field1649.jpg,KINETOPLAST,train,472,419
field1649.jpg,NUCLEUS,train,521,428
field1649.jpg,KINETOPLAST,train,507,435
field1649.jpg,KINETOPLAST,train,376,747
field1649.jpg,KINETOPLAST,train,475,718
field1649.jpg,NUCLEUS,train,477,708
field1649.jpg,NUCLEUS,train,405,297
field1649.jpg,KINETOPLAST,train,396,302
field1650.jpg,NUCLEUS,train,299,292
field1650.jpg,KINETOPLAST,train,315,290
field1650.jpg,KINETOPLAST,train,486,603
field1650.jpg,KINETOPLAST,train,560,694
field1650.jpg,NUCLEUS,train,573,690
field1651.jpg,NUCLEUS,train,479,297
field1651.jpg,KINETOPLAST,train,492,307
field1651.jpg,KINETOPLAST,train,392,649
field1651.jpg,KINETOPLAST,train,380,766
field1651.jpg,NUCLEUS,train,392,772
field1652.jpg,NUCLEUS,train,603,427
field1652.jpg,KINETOPLAST,train,605,443
field1652.jpg,KINETOPLAST,train,292,614
field1652.jpg,KINETOPLAST,train,201,688
field1652.jpg,NUCLEUS,train,205,701
field1653.jpg,NUCLEUS,train,599,607
field1653.jpg,KINETOPLAST,train,589,620
field1653.jpg,KINETOPLAST,train,247,520
field1653.jpg,KINETOPLAST,train,130,508
field1653.jpg,NUCLEUS,train,124,520
field1654.jpg,NUCLEUS,train,468,731
field1654.jpg,KINETOPLAST,train,452,733
field1654.jpg,KINETOPLAST,train,281,420
field1654.jpg,KINETOPLAST,train,207,329
field1654.jpg,NUCLEUS,train,194,333
field1655.jpg,NUCLEUS,train,289,727
field1655.jpg,KINETOPLAST,train,276,717
field1655.jpg,KINETOPLAST,train,376,375
field1655.jpg,KINETOPLAST,train,387,258
field1655.jpg,NUCLEUS,train,375,252
field1656.jpg,NUCLEUS,train,164,596
field1656.jpg,KINETOPLAST,train,162,580
field1656.jpg,KINETOPLAST,train,475,409
field1656.jpg,KINETOPLAST,train,566,335
field1656.jpg,NUCLEUS,train,562,322
field1657.jpg,KINETOPLAST,train,236,503
field1657.jpg,NUCLEUS,train,243,492
field1657.jpg,NUCLEUS,train,359,769
field1657.jpg,KINETOPLAST,train,378,773
field1658.jpg,KINETOPLAST,train,286,402
field1658.jpg,NUCLEUS,train,299,399
field1658.jpg,NUCLEUS,train,185,677
field1658.jpg,KINETOPLAST,train,195,693
field1659.jpg,KINETOPLAST,train,392,364
field1659.jpg,NUCLEUS,train,403,371
field1659.jpg,NUCLEUS,train,126,487
field1659.jpg,KINETOPLAST,train,122,506
field1660.jpg,KINETOPLAST,train,494,414
field1660.jpg,NUCLEUS,train,497,427
field1660.jpg,NUCLEUS,train,218,313
field1660.jpg,KINETOPLAST,train,202,323
field1661.jpg,KINETOPLAST,train,531,520
field1661.jpg,NUCLEUS,train,524,531
field1661.jpg,NUCLEUS,train,408,254
field1661.jpg,KINETOPLAST,train,389,250
field1662.jpg,KINETOPLAST,train,482,622
field1662.jpg,NUCLEUS,train,469,625
field1662.jpg,NUCLEUS,train,583,346
field1662.jpg,KINETOPLAST,train,573,330
field1663.jpg,KINETOPLAST,train,375,659
field1663.jpg,NUCLEUS,train,364,652
field1663.jpg,NUCLEUS,train,641,536
field1663.jpg,KINETOPLAST,train,645,517
field1664.jpg,NUCLEUS,train,620,434
field1664.jpg,NUCLEUS,train,585,416
field1664.jpg,NUCLEUS,train,551,393
field1664.jpg,KINETOPLAST,train,630,427
field1664.jpg,KINETOPLAST,train,591,430
field1664.jpg,KINETOPLAST,train,568,388
field1664.jpg,KINETOPLAST,train,441,624
field1664.jpg,KINETOPLAST,train,502,643
field1664.jpg,NUCLEUS,train,519,636
field1664.jpg,NUCLEUS,train,475,659
field1664.jpg,NUCLEUS,train,444,636
field1664.jpg,KINETOPLAST,train,380,621
field1664.jpg,KINETOPLAST,train,227,306
field1664.jpg,NUCLEUS,train,247,301
field1664.jpg,NUCLEUS,train,183,764
field1664.jpg,KINETOPLAST,train,181,750
field1664.jpg,KINETOPLAST,train,336,775
field1664.jpg,NUCLEUS,train,343,768
field1664.jpg,KINETOPLAST,train,626,722
field1665.jpg,NUCLEUS,train,606,624
field1665.jpg,NUCLEUS,train,594,587
field1665.jpg,NUCLEUS,train,586,547
field1665.jpg,KINETOPLAST,train,618,626
field1665.jpg,KINETOPLAST,train,588,601
field1665.jpg,KINETOPLAST,train,602,555
field1665.jpg,KINETOPLAST,train,345,632
field1665.jpg,KINETOPLAST,train,375,689
field1665.jpg,NUCLEUS,train,392,696
field1665.jpg,NUCLEUS,train,344,681
field1665.jpg,NUCLEUS,train,339,643
field1665.jpg,KINETOPLAST,train,304,587
field1665.jpg,KINETOPLAST,train,419,256
field1665.jpg,NUCLEUS,train,436,267
field1665.jpg,NUCLEUS,train,64,549
field1665.jpg,KINETOPLAST,train,72,537
field1665.jpg,KINETOPLAST,train,164,665
field1665.jpg,NUCLEUS,train,174,665
field1665.jpg,KINETOPLAST,train,407,832
field1666.jpg,NUCLEUS,train,461,748
field1666.jpg,NUCLEUS,train,479,713
field1666.jpg,NUCLEUS,train,502,679
field1666.jpg,KINETOPLAST,train,468,758
field1666.jpg,KINETOPLAST,train,465,719
field1666.jpg,KINETOPLAST,train,507,696
field1666.jpg,KINETOPLAST,train,271,569
field1666.jpg,KINETOPLAST,train,252,630
field1666.jpg,NUCLEUS,train,259,647
field1666.jpg,NUCLEUS,train,236,603
field1666.jpg,NUCLEUS,train,259,572
field1666.jpg,KINETOPLAST,train,274,508
field1666.jpg,KINETOPLAST,train,589,355
field1666.jpg,NUCLEUS,train,594,375
field1666.jpg,NUCLEUS,train,131,311
field1666.jpg,KINETOPLAST,train,145,309
field1666.jpg,KINETOPLAST,train,120,464
field1666.jpg,NUCLEUS,train,127,471
field1666.jpg,KINETOPLAST,train,173,754
field1667.jpg,NUCLEUS,train,272,734
field1667.jpg,NUCLEUS,train,309,722
field1667.jpg,NUCLEUS,train,349,714
field1667.jpg,KINETOPLAST,train,270,746
field1667.jpg,KINETOPLAST,train,295,716
field1667.jpg,KINETOPLAST,train,341,730
field1667.jpg,KINETOPLAST,train,264,473
field1667.jpg,KINETOPLAST,train,207,503
field1667.jpg,NUCLEUS,train,200,520
field1667.jpg,NUCLEUS,train,215,472
field1667.jpg,NUCLEUS,train,253,467
field1667.jpg,KINETOPLAST,train,309,432
field1667.jpg,KINETOPLAST,train,640,547
field1667.jpg,NUCLEUS,train,629,564
field1667.jpg,NUCLEUS,train,346,192
field1667.jpg,KINETOPLAST,train,358,200
field1667.jpg,KINETOPLAST,train,230,292
field1667.jpg,NUCLEUS,train,230,302
field1667.jpg,KINETOPLAST,train,64,535
field1668.jpg,NUCLEUS,train,147,589
field1668.jpg,NUCLEUS,train,182,607
field1668.jpg,NUCLEUS,train,216,630
field1668.jpg,KINETOPLAST,train,137,596
field1668.jpg,KINETOPLAST,train,176,593
field1668.jpg,KINETOPLAST,train,199,635
field1668.jpg,KINETOPLAST,train,326,399
field1668.jpg,KINETOPLAST,train,265,380
field1668.jpg,NUCLEUS,train,248,387
field1668.jpg,NUCLEUS,train,292,364
field1668.jpg,NUCLEUS,train,323,387
field1668.jpg,KINETOPLAST,train,387,402
field1668.jpg,KINETOPLAST,train,540,717
field1668.jpg,NUCLEUS,train,520,722
field1668.jpg,NUCLEUS,train,584,259
field1668.jpg,KINETOPLAST,train,586,273
field1668.jpg,KINETOPLAST,train,431,248
field1668.jpg,NUCLEUS,train,424,255
field1668.jpg,KINETOPLAST,train,141,301
field1669.jpg,NUCLEUS,train,162,400
field1669.jpg,NUCLEUS,train,174,437
field1669.jpg,NUCLEUS,train,182,477
field1669.jpg,KINETOPLAST,train,150,398
field1669.jpg,KINETOPLAST,train,180,423
field1669.jpg,KINETOPLAST,train,166,469
field1669.jpg,KINETOPLAST,train,423,392
field1669.jpg,KINETOPLAST,train,392,335
field1669.jpg,NUCLEUS,train,375,328
field1669.jpg,NUCLEUS,train,423,343
field1669.jpg,NUCLEUS,train,429,381
field1669.jpg,KINETOPLAST,train,464,437
field1669.jpg,KINETOPLAST,train,349,768
field1669.jpg,NUCLEUS,train,332,757
field1669.jpg,NUCLEUS,train,704,474
field1669.jpg,KINETOPLAST,train,696,486
field1669.jpg,KINETOPLAST,train,604,358
field1669.jpg,NUCLEUS,train,594,358
field1669.jpg,KINETOPLAST,train,360,192
field1670.jpg,NUCLEUS,train,306,275
field1670.jpg,NUCLEUS,train,288,310
field1670.jpg,NUCLEUS,train,265,344
field1670.jpg,KINETOPLAST,train,299,265
field1670.jpg,KINETOPLAST,train,302,304
field1670.jpg,KINETOPLAST,train,260,327
field1670.jpg,KINETOPLAST,train,496,454
field1670.jpg,KINETOPLAST,train,515,393
field1670.jpg,NUCLEUS,train,508,376
field1670.jpg,NUCLEUS,train,531,420
field1670.jpg,NUCLEUS,train,508,451
field1670.jpg,KINETOPLAST,train,493,515
field1670.jpg,KINETOPLAST,train,178,668
field1670.jpg,NUCLEUS,train,173,648
field1670.jpg,NUCLEUS,train,636,712
field1670.jpg,KINETOPLAST,train,622,714
field1670.jpg,KINETOPLAST,train,647,559
field1670.jpg,NUCLEUS,train,640,552
field1670.jpg,KINETOPLAST,train,594,269
field1671.jpg,NUCLEUS,train,398,346
field1671.jpg,KINETOPLAST,train,396,364
field1671.jpg,NUCLEUS,train,363,381
field1671.jpg,KINETOPLAST,train,454,603
field1671.jpg,NUCLEUS,train,453,585
field1671.jpg,KINETOPLAST,train,542,694
field1671.jpg,NUCLEUS,train,540,676
field1671.jpg,NUCLEUS,train,168,557
field1672.jpg,NUCLEUS,train,511,405
field1672.jpg,KINETOPLAST,train,497,417
field1672.jpg,NUCLEUS,train,462,405
field1672.jpg,KINETOPLAST,train,369,627
field1672.jpg,NUCLEUS,train,381,613
field1672.jpg,KINETOPLAST,train,367,753
field1672.jpg,NUCLEUS,train,379,739
field1672.jpg,NUCLEUS,train,199,392
field1673.jpg,NUCLEUS,train,549,526
field1673.jpg,KINETOPLAST,train,531,524
field1673.jpg,NUCLEUS,train,514,491
field1673.jpg,KINETOPLAST,train,292,582
field1673.jpg,NUCLEUS,train,310,581
field1673.jpg,KINETOPLAST,train,201,670
field1673.jpg,NUCLEUS,train,219,668
field1673.jpg,NUCLEUS,train,338,296
field1674.jpg,NUCLEUS,train,491,639
field1674.jpg,KINETOPLAST,train,479,625
field1674.jpg,NUCLEUS,train,491,590
field1674.jpg,KINETOPLAST,train,269,497
field1674.jpg,NUCLEUS,train,283,509
field1674.jpg,KINETOPLAST,train,143,495
field1674.jpg,NUCLEUS,train,157,507
field1674.jpg,NUCLEUS,train,504,327
field1675.jpg,NUCLEUS,train,369,677
field1675.jpg,KINETOPLAST,train,371,659
field1675.jpg,NUCLEUS,train,404,642
field1675.jpg,KINETOPLAST,train,313,420
field1675.jpg,NUCLEUS,train,314,438
field1675.jpg,KINETOPLAST,train,225,329
field1675.jpg,NUCLEUS,train,227,347
field1675.jpg,NUCLEUS,train,599,466
field1676.jpg,NUCLEUS,train,257,619
field1676.jpg,KINETOPLAST,train,271,607
field1676.jpg,NUCLEUS,train,306,619
field1676.jpg,KINETOPLAST,train,399,397
field1676.jpg,NUCLEUS,train,387,411
field1676.jpg,KINETOPLAST,train,400,271
field1676.jpg,NUCLEUS,train,388,285
field1676.jpg,NUCLEUS,train,569,632
field1677.jpg,NUCLEUS,train,218,497
field1677.jpg,KINETOPLAST,train,236,499
field1677.jpg,NUCLEUS,train,253,532
field1677.jpg,KINETOPLAST,train,475,441
field1677.jpg,NUCLEUS,train,457,442
field1677.jpg,KINETOPLAST,train,566,353
field1677.jpg,NUCLEUS,train,548,355
field1677.jpg,NUCLEUS,train,429,727
field1678.jpg,KINETOPLAST,train,204,394
field1678.jpg,NUCLEUS,train,213,412
field1679.jpg,KINETOPLAST,train,340,302
field1679.jpg,NUCLEUS,train,334,321
field1680.jpg,KINETOPLAST,train,501,332
field1680.jpg,NUCLEUS,train,483,341
field1681.jpg,KINETOPLAST,train,594,468
field1681.jpg,NUCLEUS,train,575,462
field1682.jpg,KINETOPLAST,train,563,629
field1682.jpg,NUCLEUS,train,554,611
field1683.jpg,KINETOPLAST,train,428,722
field1683.jpg,NUCLEUS,train,434,703
field1684.jpg,KINETOPLAST,train,266,691
field1684.jpg,NUCLEUS,train,284,682
field1685.jpg,NUCLEUS,train,271,369
field1685.jpg,KINETOPLAST,train,281,388
field1686.jpg,NUCLEUS,train,405,332
field1686.jpg,KINETOPLAST,train,399,352
field1687.jpg,NUCLEUS,train,526,399
field1687.jpg,KINETOPLAST,train,507,409
field1688.jpg,NUCLEUS,train,564,533
field1688.jpg,KINETOPLAST,train,544,527
field1689.jpg,NUCLEUS,train,496,654
field1689.jpg,KINETOPLAST,train,486,635
field1690.jpg,NUCLEUS,train,363,692
field1690.jpg,KINETOPLAST,train,369,672
field1691.jpg,NUCLEUS,train,241,624
field1691.jpg,KINETOPLAST,train,260,614
field1692.jpg,KINETOPLAST,train,416,635
field1692.jpg,KINETOPLAST,train,295,606
field1692.jpg,KINETOPLAST,train,330,695
field1692.jpg,NUCLEUS,train,304,613
field1692.jpg,NUCLEUS,train,332,707
field1692.jpg,NUCLEUS,train,420,647
field1693.jpg,KINETOPLAST,train,320,622
field1693.jpg,KINETOPLAST,train,255,516
field1693.jpg,KINETOPLAST,train,217,604
field1693.jpg,NUCLEUS,train,256,528
field1693.jpg,NUCLEUS,train,209,614
field1693.jpg,NUCLEUS,train,314,633
field1694.jpg,KINETOPLAST,train,260,544
field1694.jpg,KINETOPLAST,train,289,423
field1694.jpg,KINETOPLAST,train,200,458
field1694.jpg,NUCLEUS,train,282,432
field1694.jpg,NUCLEUS,train,188,460
field1694.jpg,NUCLEUS,train,248,548
field1695.jpg,KINETOPLAST,train,274,448
field1695.jpg,KINETOPLAST,train,380,383
field1695.jpg,KINETOPLAST,train,292,345
field1695.jpg,NUCLEUS,train,368,384
field1695.jpg,NUCLEUS,train,282,337
field1695.jpg,NUCLEUS,train,263,442
field1696.jpg,KINETOPLAST,train,351,388
field1696.jpg,KINETOPLAST,train,472,417
field1696.jpg,KINETOPLAST,train,437,328
field1696.jpg,NUCLEUS,train,463,410
field1696.jpg,NUCLEUS,train,435,316
field1696.jpg,NUCLEUS,train,347,376
field1697.jpg,KINETOPLAST,train,448,402
field1697.jpg,KINETOPLAST,train,513,508
field1697.jpg,KINETOPLAST,train,551,419
field1697.jpg,NUCLEUS,train,512,496
field1697.jpg,NUCLEUS,train,559,409
field1697.jpg,NUCLEUS,train,454,391
field1698.jpg,KINETOPLAST,train,507,479
field1698.jpg,KINETOPLAST,train,478,600
field1698.jpg,KINETOPLAST,train,567,565
field1698.jpg,NUCLEUS,train,485,591
field1698.jpg,NUCLEUS,train,579,563
field1698.jpg,NUCLEUS,train,519,475
field1699.jpg,NUCLEUS,train,289,395
field1699.jpg,NUCLEUS,train,251,393
field1699.jpg,KINETOPLAST,train,293,380
field1699.jpg,KINETOPLAST,train,265,392
field1699.jpg,KINETOPLAST,train,301,575
field1700.jpg,NUCLEUS,train,400,363
field1700.jpg,NUCLEUS,train,374,334
field1700.jpg,KINETOPLAST,train,413,355
field1700.jpg,KINETOPLAST,train,385,344
field1700.jpg,KINETOPLAST,train,281,499
field1701.jpg,NUCLEUS,train,500,417
field1701.jpg,NUCLEUS,train,502,379
field1701.jpg,KINETOPLAST,train,515,421
field1701.jpg,KINETOPLAST,train,503,393
field1701.jpg,KINETOPLAST,train,320,429
field1702.jpg,NUCLEUS,train,533,528
field1702.jpg,NUCLEUS,train,562,502
field1702.jpg,KINETOPLAST,train,541,541
field1702.jpg,KINETOPLAST,train,552,513
field1702.jpg,KINETOPLAST,train,397,409
field1703.jpg,NUCLEUS,train,478,628
field1703.jpg,NUCLEUS,train,516,630
field1703.jpg,KINETOPLAST,train,474,643
field1703.jpg,KINETOPLAST,train,502,631
field1703.jpg,KINETOPLAST,train,466,448
field1704.jpg,NUCLEUS,train,368,661
field1704.jpg,NUCLEUS,train,394,690
field1704.jpg,KINETOPLAST,train,355,669
field1704.jpg,KINETOPLAST,train,383,680
field1704.jpg,KINETOPLAST,train,487,525
field1705.jpg,NUCLEUS,train,267,606
field1705.jpg,NUCLEUS,train,265,644
field1705.jpg,KINETOPLAST,train,252,602
field1705.jpg,KINETOPLAST,train,264,630
field1705.jpg,KINETOPLAST,train,447,594
field1706.jpg,KINETOPLAST,train,368,284
field1706.jpg,NUCLEUS,train,381,279
field1706.jpg,NUCLEUS,train,155,388
field1706.jpg,KINETOPLAST,train,147,400
field1706.jpg,KINETOPLAST,train,609,696
field1706.jpg,NUCLEUS,train,608,710
field1707.jpg,KINETOPLAST,train,534,340
field1707.jpg,NUCLEUS,train,547,346
field1707.jpg,NUCLEUS,train,310,263
field1707.jpg,KINETOPLAST,train,296,266
field1707.jpg,KINETOPLAST,train,413,802
field1707.jpg,NUCLEUS,train,402,811
field1708.jpg,KINETOPLAST,train,611,496
field1708.jpg,NUCLEUS,train,616,509
field1708.jpg,NUCLEUS,train,507,283
field1708.jpg,KINETOPLAST,train,495,275
field1708.jpg,KINETOPLAST,train,199,737
field1708.jpg,NUCLEUS,train,185,736
field1709.jpg,KINETOPLAST,train,556,662
field1709.jpg,NUCLEUS,train,550,675
field1709.jpg,NUCLEUS,train,633,437
field1709.jpg,KINETOPLAST,train,630,423
field1709.jpg,KINETOPLAST,train,94,541
field1709.jpg,NUCLEUS,train,85,530
field1710.jpg,KINETOPLAST,train,399,739
field1710.jpg,NUCLEUS,train,386,744
field1710.jpg,NUCLEUS,train,612,635
field1710.jpg,KINETOPLAST,train,620,623
field1710.jpg,KINETOPLAST,train,158,327
field1710.jpg,NUCLEUS,train,159,313
field1711.jpg,KINETOPLAST,train,234,684
field1711.jpg,NUCLEUS,train,221,678
field1711.jpg,NUCLEUS,train,458,761
field1711.jpg,KINETOPLAST,train,472,758
field1711.jpg,KINETOPLAST,train,354,222
field1711.jpg,NUCLEUS,train,365,213
field1712.jpg,KINETOPLAST,train,156,527
field1712.jpg,NUCLEUS,train,151,514
field1712.jpg,NUCLEUS,train,260,740
field1712.jpg,KINETOPLAST,train,272,748
field1712.jpg,KINETOPLAST,train,568,286
field1712.jpg,NUCLEUS,train,582,287
field1713.jpg,NUCLEUS,train,292,381
field1713.jpg,KINETOPLAST,train,294,393
field1713.jpg,KINETOPLAST,train,206,399
field1713.jpg,NUCLEUS,train,205,379
field1713.jpg,NUCLEUS,train,318,698
field1713.jpg,KINETOPLAST,train,326,716
field1714.jpg,NUCLEUS,train,412,355
field1714.jpg,KINETOPLAST,train,405,365
field1714.jpg,KINETOPLAST,train,338,307
field1714.jpg,NUCLEUS,train,352,292
field1714.jpg,NUCLEUS,train,206,598
field1714.jpg,KINETOPLAST,train,199,616
field1715.jpg,NUCLEUS,train,514,420
field1715.jpg,KINETOPLAST,train,502,422
field1715.jpg,KINETOPLAST,train,496,334
field1715.jpg,NUCLEUS,train,516,333
field1715.jpg,NUCLEUS,train,197,446
field1715.jpg,KINETOPLAST,train,179,454
field1716.jpg,NUCLEUS,train,541,540
field1716.jpg,KINETOPLAST,train,531,533
field1716.jpg,KINETOPLAST,train,589,466
field1716.jpg,NUCLEUS,train,604,480
field1716.jpg,NUCLEUS,train,298,334
field1716.jpg,KINETOPLAST,train,280,327
field1717.jpg,NUCLEUS,train,475,642
field1717.jpg,KINETOPLAST,train,473,630
field1717.jpg,KINETOPLAST,train,561,624
field1717.jpg,NUCLEUS,train,562,644
field1717.jpg,NUCLEUS,train,449,325
field1717.jpg,KINETOPLAST,train,441,307
field1718.jpg,NUCLEUS,train,356,669
field1718.jpg,KINETOPLAST,train,363,659
field1718.jpg,KINETOPLAST,train,430,717
field1718.jpg,NUCLEUS,train,416,732
