filename,x,y,structure,set,new_x,new_y
field0449.jpg,1700,1058,KINETOPLAST,train,533,332
field0449.jpg,1762,1025,NUCLEUS_CELL_BODY,train,553,322
field0449.jpg,1312,1339,KINETOPLAST_CELL_BODY,train,412,420
field0449.jpg,1343,1365,NUCLEUS,train,421,428
field0449.jpg,1562,1906,NUCLEUS_CELL_BODY,train,490,598
field0449.jpg,1606,1882,KINETOPLAST_CELL_BODY,train,504,590
field0449.jpg,1104,2157,NUCLEUS_CELL_BODY,train,346,677
field0449.jpg,1150,2201,KINETOPLAST,train,361,691
field0449.jpg,1179,1772,KINETOPLAST,train,370,556
field0449.jpg,1128,1824,NUCLEUS_CELL_BODY,train,354,572
field0449.jpg,1573,1902,NUCLEUS_CELL_BODY,train,493,597
field0449.jpg,1609,1881,KINETOPLAST_CELL_BODY,train,505,590
field0449.jpg,1079,2699,KINETOPLAST,train,339,847
field0449.jpg,1111,2731,NUCLEUS,train,349,857
field0450.jpg,1665,1794,NUCLEUS,train,370,399
field0450.jpg,1643,1887,KINETOPLAST,train,365,419
field0452.jpg,995,1250,KINETOPLAST,train,312,392
field0452.jpg,1266,1649,KINETOPLAST,train,397,517
field0452.jpg,1052,1255,NUCLEUS,train,330,394
field0452.jpg,1309,1673,NUCLEUS,train,411,525
field0452.jpg,755,2216,KINETOPLAST_CELL_BODY,train,237,695
field0452.jpg,796,2226,NUCLEUS_CELL_BODY,train,250,698
field0453.jpg,2054,2580,KINETOPLAST,train,456,573
field0453.jpg,2017,2567,NUCLEUS,train,448,570
field0454.jpg,489,1921,KINETOPLAST,train,109,427
field0454.jpg,483,1871,NUCLEUS,train,107,416
field0454.jpg,1858,2367,NUCLEUS,train,413,526
field0454.jpg,1803,2340,KINETOPLAST,train,401,520
field0454.jpg,2399,2839,KINETOPLAST,train,533,631
field0454.jpg,2346,2852,NUCLEUS,train,521,634
field0456.jpg,1189,2247,KINETOPLAST,train,264,499
field0456.jpg,1216,2327,NUCLEUS,train,270,517
field0456.jpg,1433,3240,NUCLEUS,train,318,720
field0456.jpg,1497,3189,KINETOPLAST,train,333,709
field0456.jpg,2409,3360,KINETOPLAST,train,535,747
field0456.jpg,2359,3373,NUCLEUS,train,524,750
field0456.jpg,2150,1579,NUCLEUS,train,478,351
field0456.jpg,2240,1573,KINETOPLAST_CELL_BODY,train,498,350
field0457.jpg,1413,2978,KINETOPLAST,train,314,662
field0457.jpg,1374,3012,NUCLEUS,train,305,669
field0458.jpg,1333,1338,NUCLEUS,train,418,420
field0458.jpg,1311,1314,KINETOPLAST_CELL_BODY,train,411,412
field0458.jpg,957,1638,KINETOPLAST,train,300,514
field0458.jpg,979,1665,NUCLEUS,train,307,522
field0459.jpg,1811,1987,NUCLEUS,train,402,442
field0459.jpg,1789,2040,KINETOPLAST_CELL_BODY,train,398,453
field0459.jpg,577,2178,NUCLEUS_CELL_BODY,train,128,484
field0460.jpg,465,1450,KINETOPLAST_CELL_BODY,train,146,455
field0460.jpg,419,1454,NUCLEUS_CELL_BODY,train,131,456
field0461.jpg,1048,2397,KINETOPLAST,train,233,533
field0461.jpg,1000,2364,NUCLEUS_CELL_BODY,train,222,525
field0461.jpg,391,2719,KINETOPLAST,train,87,604
field0461.jpg,439,2743,NUCLEUS,train,98,610
field0461.jpg,1392,3024,NUCLEUS,train,309,672
field0461.jpg,1336,3025,KINETOPLAST,train,297,672
field0461.jpg,2495,2804,KINETOPLAST,train,554,623
field0461.jpg,2503,2735,NUCLEUS,train,556,608
field0463.jpg,2277,2021,NUCLEUS,train,506,449
field0463.jpg,2220,1979,KINETOPLAST,train,493,440
field0464.jpg,601,1075,KINETOPLAST,train,189,337
field0464.jpg,580,1040,NUCLEUS,train,182,326
field0464.jpg,646,1581,NUCLEUS_CELL_BODY,train,203,496
field0464.jpg,619,1608,KINETOPLAST,train,194,504
field0464.jpg,1320,1956,KINETOPLAST,train,414,614
field0464.jpg,1361,1936,NUCLEUS_CELL_BODY,train,427,607
field0464.jpg,1289,2223,NUCLEUS_CELL_BODY,train,404,697
field0464.jpg,1247,2234,KINETOPLAST,train,391,701
field0464.jpg,1325,2448,KINETOPLAST,train,416,768
field0464.jpg,1049,2627,KINETOPLAST,train,329,824
field0464.jpg,1297,2503,NUCLEUS_CELL_BODY,train,407,785
field0464.jpg,1009,2621,NUCLEUS,train,317,822
field0464.jpg,1925,1790,KINETOPLAST,train,604,562
field0464.jpg,1935,1758,NUCLEUS_CELL_BODY,train,607,552
field0465.jpg,591,2006,NUCLEUS_CELL_BODY,train,185,629
field0465.jpg,540,2038,KINETOPLAST_CELL_BODY,train,169,639
field0465.jpg,1559,1973,NUCLEUS_CELL_BODY,train,489,619
field0465.jpg,1548,1916,KINETOPLAST,train,486,601
field0466.jpg,1768,2698,KINETOPLAST,train,393,600
field0466.jpg,1741,2744,NUCLEUS,train,387,610
field0466.jpg,865,3133,NUCLEUS_CELL_BODY,train,192,696
field0466.jpg,872,3068,KINETOPLAST,train,194,682
field0467.jpg,240,2373,KINETOPLAST,train,53,527
field0467.jpg,248,2293,NUCLEUS_CELL_BODY,train,55,510
field0467.jpg,1959,2593,KINETOPLAST,train,435,576
field0467.jpg,1786,2702,KINETOPLAST,train,397,600
field0467.jpg,1937,2638,NUCLEUS,train,430,586
field0467.jpg,1817,2744,NUCLEUS,train,404,610
field0468.jpg,1477,1441,NUCLEUS,train,463,452
field0468.jpg,1473,1400,KINETOPLAST,train,462,439
field0468.jpg,441,1551,KINETOPLAST,train,138,487
field0468.jpg,462,1501,NUCLEUS_CELL_BODY,train,145,471
field0469.jpg,620,2239,NUCLEUS,train,138,498
field0469.jpg,1135,2500,NUCLEUS,train,252,556
field0469.jpg,3032,2586,NUCLEUS,train,674,575
field0469.jpg,3068,2552,KINETOPLAST,train,682,567
field0469.jpg,1188,2447,KINETOPLAST,train,264,544
field0469.jpg,669,2266,KINETOPLAST,train,149,504
field0470.jpg,210,2043,KINETOPLAST,train,47,454
field0470.jpg,803,2183,KINETOPLAST,train,178,485
field0470.jpg,941,2390,KINETOPLAST,train,209,531
field0470.jpg,237,2086,NUCLEUS,train,53,464
field0470.jpg,999,2391,NUCLEUS,train,222,531
field0470.jpg,2371,2396,NUCLEUS,train,527,532
field0470.jpg,2368,2476,NUCLEUS,train,526,550
field0471.jpg,1717,2151,NUCLEUS,train,382,478
field0471.jpg,1615,2113,NUCLEUS,train,359,470
field0471.jpg,1807,2119,KINETOPLAST,train,402,471
field0471.jpg,1623,2071,KINETOPLAST,train,361,460
field0471.jpg,1116,2589,KINETOPLAST,train,248,575
field0471.jpg,773,3535,KINETOPLAST,train,172,786
field0471.jpg,826,3536,NUCLEUS_CELL_BODY,train,184,786
field0472.jpg,635,1751,KINETOPLAST,train,199,549
field0472.jpg,785,1762,KINETOPLAST,train,246,553
field0472.jpg,823,1792,NUCLEUS_CELL_BODY,train,258,562
field0472.jpg,677,1757,NUCLEUS_CELL_BODY,train,212,551
field0473.jpg,1668,1825,NUCLEUS_CELL_BODY,train,371,406
field0473.jpg,1605,1877,KINETOPLAST,train,357,417
field0473.jpg,2612,2469,KINETOPLAST,train,580,549
field0473.jpg,2531,2481,NUCLEUS,train,562,551
field0474.jpg,1804,1868,NUCLEUS,train,401,415
field0474.jpg,1754,1870,KINETOPLAST,train,390,416
field0474.jpg,1513,2396,KINETOPLAST_CELL_BODY,train,336,532
field0474.jpg,1419,2404,NUCLEUS_CELL_BODY,train,315,534
field0474.jpg,1080,2073,KINETOPLAST,train,240,461
field0474.jpg,1042,2106,NUCLEUS,train,232,468
field0474.jpg,1146,3707,NUCLEUS_CELL_BODY,train,255,824
field0474.jpg,1087,3761,KINETOPLAST,train,242,836
field0475.jpg,386,1327,KINETOPLAST,train,121,416
field0475.jpg,419,1294,NUCLEUS,train,131,406
field0475.jpg,974,1601,KINETOPLAST,train,306,502
field0475.jpg,942,1606,NUCLEUS_CELL_BODY,train,296,504
field0475.jpg,1523,2069,KINETOPLAST_CELL_BODY,train,478,649
field0475.jpg,1542,2039,NUCLEUS,train,484,640
field0476.jpg,1826,1874,KINETOPLAST,train,406,416
field0476.jpg,1800,1943,NUCLEUS_CELL_BODY,train,400,432
field0476.jpg,947,2796,NUCLEUS_CELL_BODY,train,210,621
field0476.jpg,865,2829,KINETOPLAST,train,192,629
field0477.jpg,403,2420,KINETOPLAST,train,126,759
field0477.jpg,436,2443,NUCLEUS_CELL_BODY,train,137,766
field0478.jpg,533,2427,NUCLEUS_CELL_BODY,train,118,539
field0478.jpg,446,2437,KINETOPLAST,train,99,542
field0478.jpg,294,2706,KINETOPLAST,train,65,601
field0478.jpg,271,2639,NUCLEUS,train,60,586
field0480.jpg,2013,1914,KINETOPLAST,train,447,425
field0480.jpg,1706,1901,KINETOPLAST,train,379,422
field0480.jpg,1572,2205,KINETOPLAST,train,349,490
field0480.jpg,1601,2265,KINETOPLAST,train,356,503
field0480.jpg,2009,1856,NUCLEUS,train,446,412
field0480.jpg,1711,1842,NUCLEUS,train,380,409
field0480.jpg,1512,2174,NUCLEUS_CELL_BODY,train,336,483
field0480.jpg,1541,2320,NUCLEUS_CELL_BODY,train,342,516
field0480.jpg,1008,1982,KINETOPLAST,train,224,440
field0480.jpg,1441,2843,NUCLEUS,train,320,632
field0480.jpg,1433,2897,KINETOPLAST,train,318,644
field0480.jpg,421,2760,KINETOPLAST,train,94,613
field0480.jpg,317,2757,NUCLEUS_CELL_BODY,train,70,613
field0482.jpg,1934,2295,NUCLEUS,train,430,510
field0482.jpg,1904,2340,KINETOPLAST,train,423,520
field0483.jpg,1409,1136,KINETOPLAST_CELL_BODY,train,442,356
field0483.jpg,1396,1188,NUCLEUS,train,438,373
field0483.jpg,1771,1513,NUCLEUS_CELL_BODY,train,556,475
field0483.jpg,1775,1577,KINETOPLAST_CELL_BODY,train,557,495
field0483.jpg,2129,1930,KINETOPLAST,train,668,605
field0483.jpg,2111,1888,NUCLEUS,train,662,592
field0483.jpg,1052,2017,KINETOPLAST_CELL_BODY,train,330,633
field0483.jpg,1008,2058,NUCLEUS_CELL_BODY,train,316,646
field0483.jpg,1059,2086,KINETOPLAST_CELL_BODY,train,332,654
field0483.jpg,1098,2058,NUCLEUS_CELL_BODY,train,344,646
field0483.jpg,632,2185,T_CRUZI,train,198,685
field0483.jpg,576,2289,KINETOPLAST,train,181,718
field0483.jpg,626,2258,NUCLEUS_CELL_BODY,train,196,708
field0483.jpg,954,2450,NUCLEUS_CELL_BODY,train,299,769
field0483.jpg,763,2418,NUCLEUS_CELL_BODY,train,239,759
field0483.jpg,823,2425,KINETOPLAST,train,258,761
field0483.jpg,892,2462,KINETOPLAST,train,280,772
field0484.jpg,1425,970,KINETOPLAST_CELL_BODY,train,447,304
field0484.jpg,1419,1024,NUCLEUS_CELL_BODY,train,445,321
field0484.jpg,1995,1310,KINETOPLAST,train,626,411
field0484.jpg,1995,1346,NUCLEUS_CELL_BODY,train,626,422
field0484.jpg,1073,1882,NUCLEUS_CELL_BODY,train,337,590
field0484.jpg,1041,1884,KINETOPLAST,train,327,591
field0484.jpg,750,1953,KINETOPLAST,train,235,613
field0484.jpg,723,1920,NUCLEUS_CELL_BODY,train,227,602
field0485.jpg,439,2512,NUCLEUS_CELL_BODY,train,138,788
field0485.jpg,447,2590,KINETOPLAST,train,140,813
field0486.jpg,1410,2243,KINETOPLAST,train,313,498
field0486.jpg,1354,2306,NUCLEUS,train,301,512
field0486.jpg,430,2864,NUCLEUS_CELL_BODY,train,96,636
field0486.jpg,431,2964,KINETOPLAST,train,96,659
field0486.jpg,309,3062,KINETOPLAST,train,69,680
field0486.jpg,625,3180,KINETOPLAST,train,139,707
field0486.jpg,288,3020,NUCLEUS,train,64,671
field0486.jpg,704,3204,NUCLEUS,train,156,712
field0486.jpg,1082,3159,NUCLEUS,train,240,702
field0486.jpg,1034,3129,KINETOPLAST,train,230,695
field0487.jpg,1462,1961,NUCLEUS,train,325,436
field0487.jpg,1392,2067,NUCLEUS,train,309,459
field0487.jpg,1716,2625,NUCLEUS,train,381,583
field0487.jpg,2346,2643,NUCLEUS,train,521,587
field0487.jpg,2384,2683,KINETOPLAST,train,530,596
field0487.jpg,1740,2595,KINETOPLAST,train,387,577
field0487.jpg,1382,1985,KINETOPLAST,train,307,441
field0487.jpg,1342,2095,KINETOPLAST,train,298,466
field0488.jpg,876,1408,KINETOPLAST,train,275,442
field0488.jpg,818,1409,NUCLEUS,train,257,442
field0488.jpg,526,1771,NUCLEUS_CELL_BODY,train,165,556
field0488.jpg,485,1794,KINETOPLAST,train,152,563
field0489.jpg,1185,2549,KINETOPLAST,train,263,566
field0489.jpg,1209,2501,NUCLEUS_CELL_BODY,train,269,556
field0489.jpg,2188,2483,KINETOPLAST,train,486,552
field0489.jpg,2122,2472,NUCLEUS,train,472,549
field0490.jpg,799,1659,NUCLEUS_CELL_BODY,train,251,520
field0490.jpg,833,1623,KINETOPLAST,train,261,509
field0490.jpg,1191,1822,T_CRUZI,train,374,572
field0490.jpg,1413,2540,KINETOPLAST,train,443,797
field0490.jpg,1431,2602,NUCLEUS,train,449,816
field0491.jpg,1222,1888,NUCLEUS,train,272,420
field0491.jpg,1291,1885,KINETOPLAST,train,287,419
field0492.jpg,1817,2027,KINETOPLAST,train,404,450
field0492.jpg,1687,2048,KINETOPLAST,train,375,455
field0492.jpg,1731,2057,NUCLEUS,train,385,457
field0492.jpg,1828,1934,NUCLEUS_CELL_BODY,train,406,430
field0493.jpg,281,2318,KINETOPLAST,train,62,515
field0493.jpg,329,2287,NUCLEUS,train,73,508
field0494.jpg,936,2774,NUCLEUS,train,208,616
field0494.jpg,898,2730,KINETOPLAST,train,200,607
field0495.jpg,422,1889,NUCLEUS,train,132,593
field0495.jpg,453,1906,KINETOPLAST,train,142,598
field0495.jpg,1678,1583,KINETOPLAST_CELL_BODY,train,526,497
field0495.jpg,1719,1661,KINETOPLAST_CELL_BODY,train,539,521
field0495.jpg,1630,1586,NUCLEUS,train,511,498
field0495.jpg,1680,1635,NUCLEUS,train,527,513
field0496.jpg,935,1640,NUCLEUS_CELL_BODY,train,293,515
field0496.jpg,911,1608,KINETOPLAST,train,286,504
field0497.jpg,842,2889,KINETOPLAST,train,187,642
field0497.jpg,1035,2739,KINETOPLAST,train,230,609
field0497.jpg,1511,2685,KINETOPLAST,train,336,597
field0497.jpg,1582,2654,NUCLEUS_CELL_BODY,train,352,590
field0497.jpg,825,2839,NUCLEUS,train,183,631
field0497.jpg,1081,2682,NUCLEUS,train,240,596
field0497.jpg,1704,3615,NUCLEUS,train,379,803
field0497.jpg,1770,3566,KINETOPLAST,train,393,792
field0498.jpg,1248,1923,KINETOPLAST,train,277,427
field0498.jpg,1195,1869,NUCLEUS,train,266,415
field0498.jpg,319,3031,NUCLEUS,train,71,674
field0498.jpg,358,3103,KINETOPLAST,train,80,690
field0499.jpg,904,1195,KINETOPLAST_CELL_BODY,train,284,375
field0499.jpg,858,1169,NUCLEUS_CELL_BODY,train,269,367
field0499.jpg,693,2044,NUCLEUS_CELL_BODY,train,217,641
field0499.jpg,599,1801,KINETOPLAST,train,188,565
field0499.jpg,748,1997,KINETOPLAST,train,235,627
field0499.jpg,638,1770,NUCLEUS,train,200,555
field0500.jpg,1288,1726,NUCLEUS_CELL_BODY,train,286,384
field0500.jpg,1349,1654,KINETOPLAST,train,300,368
field0500.jpg,1971,1866,KINETOPLAST,train,438,415
field0500.jpg,2112,1990,KINETOPLAST,train,469,442
field0500.jpg,1990,1796,NUCLEUS_CELL_BODY,train,442,399
field0500.jpg,2060,1985,NUCLEUS_CELL_BODY,train,458,441
field0500.jpg,2817,2825,KINETOPLAST,train,626,628
field0500.jpg,2874,2819,NUCLEUS,train,639,626
field0501.jpg,948,1843,NUCLEUS,train,211,410
field0501.jpg,947,1765,KINETOPLAST,train,210,392
field0501.jpg,1393,3137,KINETOPLAST,train,310,697
field0501.jpg,1310,3156,NUCLEUS_CELL_BODY,train,291,701
field0501.jpg,1627,3497,KINETOPLAST,train,362,777
field0501.jpg,1664,3529,NUCLEUS,train,370,784
field0501.jpg,2257,3071,NUCLEUS,train,502,682
field0501.jpg,2330,3104,KINETOPLAST,train,518,690
field0504.jpg,1521,2410,KINETOPLAST,train,338,536
field0504.jpg,1429,2393,NUCLEUS,train,318,532
field0504.jpg,960,2783,NUCLEUS,train,213,618
field0504.jpg,1009,2770,KINETOPLAST,train,224,616
field0504.jpg,2197,2870,KINETOPLAST,train,488,638
field0504.jpg,2108,2867,NUCLEUS_CELL_BODY,train,468,637
field0504.jpg,2754,3129,KINETOPLAST,train,612,695
field0504.jpg,2506,3505,KINETOPLAST,train,557,779
field0504.jpg,2774,3185,NUCLEUS,train,616,708
field0504.jpg,2469,3569,NUCLEUS,train,549,793
field0505.jpg,1395,2671,NUCLEUS,train,310,594
field0505.jpg,1394,2576,KINETOPLAST,train,310,572
field0506.jpg,547,1932,KINETOPLAST,train,122,429
field0506.jpg,596,1984,NUCLEUS,train,132,441
field0506.jpg,1588,2084,NUCLEUS,train,353,463
field0506.jpg,1469,2443,NUCLEUS,train,326,543
field0506.jpg,1294,2461,NUCLEUS,train,288,547
field0506.jpg,1620,2053,KINETOPLAST,train,360,456
field0506.jpg,1302,2509,KINETOPLAST,train,289,558
field0506.jpg,1442,2481,KINETOPLAST,train,320,551
field0506.jpg,1694,2971,KINETOPLAST,train,376,660
field0506.jpg,1616,2942,NUCLEUS_CELL_BODY,train,359,654
field0507.jpg,612,1459,KINETOPLAST,train,192,458
field0507.jpg,605,1407,NUCLEUS,train,190,441
field0507.jpg,1034,1858,NUCLEUS,train,324,583
field0507.jpg,1017,1879,KINETOPLAST,train,319,589
field0507.jpg,2178,1338,KINETOPLAST,train,683,420
field0507.jpg,2126,1321,NUCLEUS_CELL_BODY,train,667,414
field0508.jpg,420,1072,NUCLEUS_CELL_BODY,train,132,336
field0508.jpg,179,1309,NUCLEUS_CELL_BODY,train,56,411
field0508.jpg,452,1099,KINETOPLAST,train,142,345
field0508.jpg,224,1356,KINETOPLAST,train,70,425
field0508.jpg,969,1397,KINETOPLAST,train,304,438
field0508.jpg,992,1411,NUCLEUS,train,311,443
field0508.jpg,1251,1605,NUCLEUS,train,392,504
field0508.jpg,1297,1575,KINETOPLAST,train,407,494
field0508.jpg,812,2138,T_CRUZI,train,255,671
field0509.jpg,1101,2273,KINETOPLAST,train,245,505
field0509.jpg,1179,2300,NUCLEUS,train,262,511
field0509.jpg,842,3193,NUCLEUS,train,187,710
field0509.jpg,899,3226,KINETOPLAST,train,200,717
field0510.jpg,1016,1680,KINETOPLAST,train,319,527
field0510.jpg,1063,1718,NUCLEUS_CELL_BODY,train,333,539
field0510.jpg,339,2480,KINETOPLAST,train,106,778
field0510.jpg,373,2513,NUCLEUS,train,117,788
field0511.jpg,1270,1526,NUCLEUS,train,282,339
field0511.jpg,1292,1854,NUCLEUS,train,287,412
field0511.jpg,994,1768,NUCLEUS,train,221,393
field0511.jpg,1116,1746,NUCLEUS,train,248,388
field0511.jpg,1737,1850,KINETOPLAST,train,386,411
field0511.jpg,768,2845,KINETOPLAST,train,171,632
field0511.jpg,796,2805,NUCLEUS,train,177,623
field0512.jpg,1241,1877,NUCLEUS,train,276,417
field0512.jpg,1288,1892,NUCLEUS,train,286,420
field0512.jpg,1266,1806,KINETOPLAST,train,281,401
field0512.jpg,1325,1940,KINETOPLAST,train,294,431
field0512.jpg,1144,2132,KINETOPLAST,train,254,474
field0512.jpg,1051,2154,NUCLEUS_CELL_BODY,train,234,479
field0512.jpg,1779,3069,NUCLEUS_CELL_BODY,train,395,682
field0512.jpg,1769,3135,KINETOPLAST,train,393,697
field0512.jpg,1213,3899,KINETOPLAST,train,270,866
field0512.jpg,1244,3955,NUCLEUS,train,276,879
field0513.jpg,1111,1237,NUCLEUS,train,349,388
field0513.jpg,1158,1215,KINETOPLAST,train,363,381
field0513.jpg,777,1572,T_CRUZI,train,244,493
field0513.jpg,1022,1699,T_CRUZI,train,321,533
field0514.jpg,1542,1316,KINETOPLAST,train,484,413
field0514.jpg,1236,1277,KINETOPLAST,train,388,401
field0514.jpg,1073,1320,KINETOPLAST,train,337,414
field0514.jpg,936,1279,KINETOPLAST,train,294,401
field0514.jpg,1496,1289,NUCLEUS_CELL_BODY,train,469,404
field0514.jpg,1203,1240,NUCLEUS,train,377,389
field0514.jpg,956,1339,NUCLEUS,train,300,420
field0514.jpg,1043,1332,NUCLEUS_CELL_BODY,train,327,418
field0514.jpg,1293,1810,NUCLEUS_CELL_BODY,train,406,568
field0514.jpg,1323,1780,KINETOPLAST_CELL_BODY,train,415,558
field0514.jpg,657,1855,NUCLEUS_CELL_BODY,train,206,582
field0514.jpg,619,1809,KINETOPLAST,train,194,568
field0514.jpg,922,2653,KINETOPLAST,train,289,832
field0514.jpg,882,2704,NUCLEUS_CELL_BODY,train,277,848
field0515.jpg,1196,2130,NUCLEUS_CELL_BODY,train,266,473
field0515.jpg,1203,2185,KINETOPLAST_CELL_BODY,train,267,486
field0515.jpg,1270,2332,KINETOPLAST,train,282,518
field0515.jpg,1267,2390,NUCLEUS,train,282,531
field0515.jpg,835,2723,NUCLEUS_CELL_BODY,train,186,605
field0515.jpg,803,2684,KINETOPLAST,train,178,596
field0515.jpg,1893,2185,KINETOPLAST,train,421,486
field0515.jpg,2208,2411,KINETOPLAST,train,491,536
field0515.jpg,2177,1981,KINETOPLAST,train,484,440
field0515.jpg,2169,2029,NUCLEUS,train,482,451
field0515.jpg,2149,2446,NUCLEUS,train,478,544
field0515.jpg,1940,2201,NUCLEUS_CELL_BODY,train,431,489
field0515.jpg,2631,2770,NUCLEUS,train,585,616
field0515.jpg,2565,2785,KINETOPLAST,train,570,619
field0516.jpg,1398,958,KINETOPLAST,train,439,301
field0516.jpg,1389,901,NUCLEUS_CELL_BODY,train,436,283
field0516.jpg,1565,2086,KINETOPLAST,train,491,654
field0516.jpg,1590,2117,NUCLEUS,train,499,664
field0516.jpg,974,2300,NUCLEUS,train,306,722
field0516.jpg,935,2301,KINETOPLAST,train,293,722
field0517.jpg,782,1515,KINETOPLAST_CELL_BODY,train,245,475
field0517.jpg,765,1487,NUCLEUS,train,240,467
field0517.jpg,1071,1425,KINETOPLAST_CELL_BODY,train,336,447
field0517.jpg,1054,1454,KINETOPLAST,train,331,456
field0517.jpg,1395,1847,KINETOPLAST_CELL_BODY,train,438,579
field0517.jpg,1408,1827,NUCLEUS,train,442,573
field0519.jpg,1373,1555,NUCLEUS,train,305,346
field0519.jpg,1389,1608,KINETOPLAST,train,309,357
field0519.jpg,587,2023,KINETOPLAST,train,130,450
field0519.jpg,652,2003,NUCLEUS,train,145,445
field0519.jpg,1407,2567,NUCLEUS,train,313,570
field0519.jpg,1372,2614,KINETOPLAST,train,305,581
field0519.jpg,2353,2389,KINETOPLAST,train,523,531
field0519.jpg,2358,2096,KINETOPLAST,train,524,466
field0519.jpg,2394,2141,NUCLEUS,train,532,476
field0519.jpg,2309,2403,NUCLEUS,train,513,534
field0520.jpg,667,978,NUCLEUS_CELL_BODY,train,209,307
field0520.jpg,678,928,KINETOPLAST,train,213,291
field0520.jpg,502,1514,KINETOPLAST_CELL_BODY,train,157,475
field0520.jpg,471,1533,NUCLEUS,train,148,481
field0520.jpg,1269,1495,NUCLEUS,train,398,469
field0520.jpg,1234,1529,KINETOPLAST_CELL_BODY,train,387,480
field0521.jpg,2066,2234,KINETOPLAST,train,459,496
field0521.jpg,2019,2227,NUCLEUS,train,449,495
field0521.jpg,2502,2727,NUCLEUS,train,556,606
field0521.jpg,2426,2773,KINETOPLAST,train,539,616
field0521.jpg,1394,3120,KINETOPLAST,train,310,693
field0521.jpg,1352,3152,NUCLEUS,train,300,700
field0522.jpg,1695,2553,NUCLEUS_CELL_BODY,train,377,567
field0522.jpg,1638,2511,KINETOPLAST,train,364,558
field0522.jpg,2860,2224,KINETOPLAST,train,636,494
field0522.jpg,2856,2290,NUCLEUS,train,635,509
field0523.jpg,1386,1132,NUCLEUS,train,435,355
field0523.jpg,1360,1114,KINETOPLAST,train,427,349
field0523.jpg,464,2007,KINETOPLAST,train,146,630
field0523.jpg,387,2151,KINETOPLAST,train,121,675
field0523.jpg,526,1988,NUCLEUS,train,165,624
field0523.jpg,440,2125,NUCLEUS,train,138,667
field0524.jpg,1621,2054,NUCLEUS,train,360,456
field0524.jpg,1624,1989,KINETOPLAST,train,361,442
field0524.jpg,640,2203,KINETOPLAST,train,142,490
field0525.jpg,1720,2063,KINETOPLAST,train,382,458
field0525.jpg,1152,1843,KINETOPLAST,train,256,410
field0525.jpg,1119,1887,NUCLEUS,train,249,419
field0525.jpg,1663,1990,NUCLEUS,train,370,442
field0525.jpg,667,2565,NUCLEUS,train,148,570
field0525.jpg,590,2914,NUCLEUS,train,131,648
field0525.jpg,668,2518,KINETOPLAST,train,148,560
field0525.jpg,641,2875,KINETOPLAST,train,142,639
field0525.jpg,1666,2773,KINETOPLAST,train,370,616
field0525.jpg,1657,2707,NUCLEUS,train,368,602
field0526.jpg,1193,1489,NUCLEUS,train,265,331
field0526.jpg,1199,1428,KINETOPLAST,train,266,317
field0526.jpg,1520,1754,KINETOPLAST,train,338,390
field0526.jpg,1493,1692,NUCLEUS_CELL_BODY,train,332,376
field0526.jpg,2037,2362,KINETOPLAST,train,453,525
field0526.jpg,1454,2509,KINETOPLAST,train,323,558
field0526.jpg,1468,2560,NUCLEUS,train,326,569
field0526.jpg,1377,3274,NUCLEUS_CELL_BODY,train,306,728
field0526.jpg,1299,3229,KINETOPLAST,train,289,718
field0527.jpg,1362,2052,KINETOPLAST,train,303,456
field0527.jpg,1439,2021,NUCLEUS_CELL_BODY,train,320,449
field0527.jpg,1775,2265,NUCLEUS_CELL_BODY,train,394,503
field0527.jpg,2649,2675,KINETOPLAST,train,589,594
field0527.jpg,2593,2711,NUCLEUS,train,576,602
field0527.jpg,1832,3307,NUCLEUS,train,407,735
field0527.jpg,1899,3335,KINETOPLAST,train,422,741
field0527.jpg,1168,3139,KINETOPLAST,train,260,698
field0527.jpg,1140,3173,NUCLEUS,train,253,705
field0528.jpg,783,1329,NUCLEUS,train,246,417
field0528.jpg,740,1318,KINETOPLAST,train,232,413
field0528.jpg,1568,1848,KINETOPLAST,train,492,580
field0528.jpg,1540,1839,NUCLEUS,train,483,577
field0528.jpg,1962,1956,NUCLEUS,train,616,614
field0528.jpg,1951,2017,KINETOPLAST,train,612,633
field0529.jpg,102,2381,KINETOPLAST,train,23,529
field0529.jpg,101,2472,NUCLEUS_CELL_BODY,train,22,549
field0529.jpg,1538,2107,NUCLEUS_CELL_BODY,train,342,468
field0529.jpg,1750,2051,NUCLEUS,train,389,456
field0529.jpg,1530,2039,KINETOPLAST,train,340,453
field0529.jpg,1793,2037,KINETOPLAST,train,398,453
field0529.jpg,2801,2014,KINETOPLAST_CELL_BODY,train,622,448
field0529.jpg,2768,2056,NUCLEUS,train,615,457
field0529.jpg,324,2877,NUCLEUS,train,72,639
field0529.jpg,376,2825,KINETOPLAST,train,84,628
field0530.jpg,1444,2440,NUCLEUS,train,321,542
field0530.jpg,1482,2496,KINETOPLAST,train,329,555
field0530.jpg,2357,2204,KINETOPLAST,train,524,490
field0530.jpg,2434,2229,NUCLEUS,train,541,495
field0531.jpg,2427,2100,NUCLEUS,train,539,467
field0531.jpg,2502,2106,KINETOPLAST,train,556,468
field0531.jpg,1796,2657,KINETOPLAST,train,399,590
field0531.jpg,1707,2615,NUCLEUS,train,379,581
field0532.jpg,1045,1594,NUCLEUS_CELL_BODY,train,232,354
field0532.jpg,979,1630,KINETOPLAST,train,218,362
field0532.jpg,982,2177,KINETOPLAST,train,218,484
field0532.jpg,888,2515,KINETOPLAST,train,197,559
